Driver,Team,LapNumber,micro_sector,Speed,Throttle,Brake,rpm,TyreLife,AirTemp,LapTimeSeconds,TimeSeconds
VER,Red Bull Racing,1,68,188.33333333333334,1.3333333333333333,100.0,10410.666666666666,0.0,27.1,92.594,0.9199999999999999
RUS,Mercedes,1,66,294.0,71.0,50.0,10590.0,0.0,27.1,95.235,0.6799999999999999
STR,Aston Martin,1,62,301.0,99.0,0.0,11048.333333333334,1.0,27.1,99.07800000000002,0.9199999999999999
RIC,AlphaTauri,1,60,290.0,100.0,0.0,11415.5,0.0,27.1,100.391,0.6799999999999999
LEC,Ferrari,1,68,188.66666666666666,0.0,100.0,10589.333333333334,0.0,27.1,93.485,0.9199999999999999
ZHO,Alfa Romeo,1,60,290.0,100.0,0.0,11646.0,0.0,27.1,101.297,0.48
SAI,Ferrari,1,61,290.5,99.0,0.0,11657.0,0.0,27.1,100.172,0.6799999999999999
NOR,McLaren,1,67,238.0,0.0,100.0,11546.0,0.0,27.1,94.844,0.9199999999999999
GAS,Alpine,1,63,299.0,100.0,0.0,11413.0,0.0,27.1,96.953,0.48
BOT,Alfa Romeo,1,61,291.0,100.0,0.0,11629.0,0.0,27.1,100.75,0.9199999999999999
ALO,Aston Martin,1,64,290.5,99.0,0.0,10675.0,0.0,27.1,96.516,0.6799999999999999
OCO,Alpine,1,63,295.0,100.0,0.0,11213.0,0.0,27.1,98.844,0.64
SAR,Williams,1,60,284.0,100.0,0.0,10877.0,1.0,27.1,102.485,0.64
GAS,Alpine,1,64,300.3333333333333,100.0,0.0,11424.0,0.0,27.1,96.95300000000002,0.64
HUL,Haas F1 Team,1,62,298.0,100.0,0.0,10684.0,0.0,27.1,99.82800000000002,0.64
TSU,AlphaTauri,1,65,296.0,100.0,0.0,11602.0,0.0,27.1,96.20300000000002,0.64
ZHO,Alfa Romeo,1,61,294.3333333333333,100.0,0.0,11367.0,0.0,27.1,101.29699999999998,0.64
ALB,Williams,1,60,290.6666666666667,100.0,0.0,10679.666666666666,1.0,27.1,101.0,0.64
ALO,Aston Martin,1,65,291.5,99.0,0.0,10702.5,0.0,27.1,96.516,0.44
RUS,Mercedes,1,67,241.0,0.0,100.0,9843.666666666666,0.0,27.1,95.235,0.8
SAI,Ferrari,1,62,294.0,99.0,0.0,11211.5,0.0,27.1,100.172,0.44
PER,Red Bull Racing,1,63,305.0,100.0,0.0,10792.0,0.0,27.1,98.485,0.44
RIC,AlphaTauri,1,61,293.0,100.0,0.0,11557.5,0.0,27.1,100.391,0.44
HAM,Mercedes,1,64,305.0,100.0,0.0,11205.5,0.0,27.1,97.672,0.44
VER,Red Bull Racing,1,69,164.4,22.0,60.0,9748.6,0.0,27.1,92.594,1.2
STR,Aston Martin,1,63,301.5,99.0,0.0,11079.0,1.0,27.1,99.078,0.56
NOR,McLaren,1,68,188.5,0.0,100.0,11060.75,0.0,27.1,94.844,0.96
BOT,Alfa Romeo,1,62,296.3333333333333,100.0,0.0,10951.666666666666,0.0,27.1,100.75,0.76
LEC,Ferrari,1,69,152.2,30.2,40.0,9553.2,0.0,27.1,93.485,1.2
RIC,AlphaTauri,1,62,298.6666666666667,100.0,0.0,10754.333333333334,0.0,27.1,100.391,0.76
SAI,Ferrari,1,63,296.0,99.0,0.0,10606.0,0.0,27.1,100.17199999999998,0.76
GAS,Alpine,1,65,304.3333333333333,100.0,0.0,11596.333333333334,0.0,27.1,96.95300000000002,0.76
OCO,Alpine,1,64,305.6666666666667,100.0,0.0,10575.333333333334,0.0,27.1,98.844,0.76
ALB,Williams,1,61,300.3333333333333,100.0,0.0,10997.0,1.0,27.1,101.0,0.76
HUL,Haas F1 Team,1,63,298.0,100.0,34.666666666666664,10691.0,0.0,27.1,99.82800000000002,0.76
ALO,Aston Martin,1,66,292.0,99.33333333333333,0.0,10701.333333333334,0.0,27.1,96.516,0.76
HAM,Mercedes,1,65,311.0,98.0,0.0,11438.666666666666,0.0,27.1,97.67199999999998,0.76
ZHO,Alfa Romeo,1,62,299.3333333333333,100.0,0.0,10634.333333333334,0.0,27.1,101.29699999999998,0.76
TSU,AlphaTauri,1,66,264.0,0.0,100.0,11509.666666666666,0.0,27.1,96.20300000000002,0.76
PER,Red Bull Racing,1,64,308.0,100.0,0.0,10876.666666666666,0.0,27.1,98.485,0.76
MAG,Haas F1 Team,1,61,297.0,99.0,0.0,10841.0,0.0,27.1,101.985,0.56
PIA,McLaren,1,69,172.25,0.0,50.0,9959.0,0.0,27.1,94.328,1.0
SAR,Williams,1,61,295.0,100.0,0.0,10880.5,1.0,27.1,102.485,0.56
STR,Aston Martin,1,64,300.6666666666667,92.33333333333333,100.0,10968.333333333334,1.0,27.1,99.07800000000002,0.64
RUS,Mercedes,1,68,180.0,0.0,100.0,9918.75,0.0,27.1,95.235,1.04
SAR,Williams,1,62,298.0,100.0,0.0,11033.5,1.0,27.1,102.485,0.44
BOT,Alfa Romeo,1,63,300.5,100.0,0.0,10715.0,0.0,27.1,100.75,0.44
MAG,Haas F1 Team,1,62,298.0,99.0,0.0,10734.0,0.0,27.1,101.985,0.44
HUL,Haas F1 Team,1,64,298.0,100.0,104.0,10691.0,0.0,27.1,99.828,0.24
PER,Red Bull Racing,1,65,307.5,50.0,50.0,10826.0,0.0,27.1,98.485,0.64
ALB,Williams,1,62,301.0,100.0,0.0,11119.0,1.0,27.1,101.0,0.24
OCO,Alpine,1,65,310.0,100.0,0.0,10715.0,0.0,27.1,98.844,0.64
SAI,Ferrari,1,64,296.0,101.5,52.0,10606.0,0.0,27.1,100.172,0.64
ALO,Aston Martin,1,67,266.5,1.0,100.0,10169.0,0.0,27.1,96.516,0.64
HAM,Mercedes,1,66,306.5,62.0,0.0,11192.0,0.0,27.1,97.672,0.64
ZHO,Alfa Romeo,1,63,302.0,100.0,0.0,10752.0,0.0,27.1,101.297,0.64
RIC,AlphaTauri,1,63,302.5,100.0,0.0,10713.5,0.0,27.1,100.391,0.64
TSU,AlphaTauri,1,67,215.0,0.0,100.0,11611.5,0.0,27.1,96.203,0.64
GAS,Alpine,1,66,307.0,100.0,0.0,11677.5,0.0,27.1,96.953,0.64
NOR,McLaren,1,69,157.5,2.5,50.0,9352.25,0.0,27.1,94.844,1.241
MAG,Haas F1 Team,1,63,300.0,99.0,52.0,10712.0,0.0,27.1,101.985,0.76
LEC,Ferrari,1,70,163.5,76.25,0.0,10141.25,0.0,27.1,93.485,1.2810000000000001
SAR,Williams,1,63,305.0,100.0,0.0,11268.0,1.0,27.1,102.485,0.76
PIA,McLaren,1,70,148.8,30.6,0.0,9073.8,0.0,27.1,94.328,1.521
STR,Aston Martin,1,65,299.0,99.0,0.0,11176.0,1.0,27.1,99.078,0.4
BOT,Alfa Romeo,1,64,305.0,100.0,0.0,10859.0,0.0,27.1,100.75,0.76
ALB,Williams,1,63,305.3333333333333,100.0,0.0,11243.0,1.0,27.1,101.0,1.001
VER,Red Bull Racing,1,70,166.66666666666666,64.66666666666667,0.0,10275.333333333334,0.0,27.1,92.594,1.001
HUL,Haas F1 Team,1,65,298.0,104.0,104.0,10691.0,0.0,27.1,99.82800000000002,1.001
TSU,AlphaTauri,1,68,171.8,0.0,100.0,10096.0,0.0,27.1,96.203,1.321
STR,Aston Martin,1,66,297.0,53.666666666666664,100.0,10940.666666666666,1.0,27.1,99.07800000000002,0.881
RIC,AlphaTauri,1,64,304.0,100.0,0.0,10772.0,0.0,27.1,100.391,0.601
ALO,Aston Martin,1,68,195.5,0.0,100.0,10636.75,0.0,27.1,96.516,1.121
PER,Red Bull Racing,1,66,277.5,0.0,100.0,9502.0,0.0,27.1,98.485,0.601
ZHO,Alfa Romeo,1,64,305.5,100.0,0.0,10855.0,0.0,27.1,101.297,0.601
RUS,Mercedes,1,69,145.0,10.6,20.0,8909.2,0.0,27.1,95.235,1.321
HAM,Mercedes,1,67,252.66666666666666,1.3333333333333333,100.0,9510.333333333334,0.0,27.1,97.67199999999998,0.881
OCO,Alpine,1,66,312.0,100.0,0.0,10793.0,0.0,27.1,98.844,0.601
SAI,Ferrari,1,65,296.0,101.5,104.0,10665.0,0.0,27.1,100.172,0.601
GAS,Alpine,1,67,276.5,0.5,100.0,11257.5,0.0,27.1,96.953,0.601
BOT,Alfa Romeo,1,65,308.5,100.0,0.0,10969.5,0.0,27.1,100.75,0.521
SAR,Williams,1,64,309.0,100.0,0.0,11389.666666666666,1.0,27.1,102.485,0.761
MAG,Haas F1 Team,1,64,302.0,99.0,104.0,10812.333333333334,0.0,27.1,101.985,0.761
GAS,Alpine,1,68,212.66666666666666,0.0,100.0,10899.333333333334,0.0,27.1,96.95300000000002,0.72
ZHO,Alfa Romeo,1,65,307.0,100.0,0.0,10921.5,0.0,27.1,101.297,0.52
OCO,Alpine,1,67,289.5,50.0,100.0,10435.0,0.0,27.1,98.844,0.52
VER,Red Bull Racing,1,71,187.0,97.25,0.0,11126.75,0.0,27.1,92.594,1.04
NOR,McLaren,1,70,147.75,53.0,0.0,9098.5,0.0,27.1,94.844,1.04
SAI,Ferrari,1,66,299.3333333333333,99.0,104.0,10702.0,0.0,27.1,100.17199999999998,0.72
PER,Red Bull Racing,1,67,228.66666666666666,0.0,100.0,9811.333333333334,0.0,27.1,98.485,0.72
ALB,Williams,1,64,310.0,100.0,0.0,11243.0,1.0,27.1,101.0,0.52
RIC,AlphaTauri,1,65,303.6666666666667,100.0,0.0,10734.666666666666,0.0,27.1,100.391,0.72
HUL,Haas F1 Team,1,66,302.5,100.0,50.0,10873.0,0.0,27.1,99.828,0.52
HAM,Mercedes,1,68,201.33333333333334,0.3333333333333333,100.0,9817.0,0.0,27.1,97.67199999999998,0.76
BOT,Alfa Romeo,1,66,310.0,67.66666666666667,33.333333333333336,10899.666666666666,0.0,27.1,100.75,0.76
STR,Aston Martin,1,67,252.33333333333334,0.0,100.0,9839.333333333334,1.0,27.1,99.07800000000002,0.76
LEC,Ferrari,1,71,183.0,83.66666666666667,0.0,9951.0,0.0,27.1,93.485,0.76
PIA,McLaren,1,71,157.5,79.5,0.0,9893.75,0.0,27.1,94.328,0.9600000000000001
HUL,Haas F1 Team,1,67,257.0,0.0,100.0,9166.0,0.0,27.1,99.82800000000002,0.8
OCO,Alpine,1,68,201.75,0.0,100.0,10032.5,0.0,27.1,98.844,0.9600000000000001
SAR,Williams,1,65,312.5,100.0,0.0,11507.0,1.0,27.1,102.485,0.52
MAG,Haas F1 Team,1,65,307.0,99.0,52.0,10900.5,0.0,27.1,101.985,0.52
ALO,Aston Martin,1,69,162.0,2.4,60.0,9880.4,0.0,27.1,96.516,1.2
ZHO,Alfa Romeo,1,66,306.3333333333333,100.0,0.0,10888.666666666666,0.0,27.1,101.29699999999998,0.8
ALB,Williams,1,65,314.0,100.0,0.0,11453.5,1.0,27.1,101.0,0.52
TSU,AlphaTauri,1,69,144.83333333333334,17.166666666666668,0.0,8636.333333333334,0.0,27.1,96.20300000000002,1.399
PER,Red Bull Racing,1,68,175.6,0.0,100.0,9981.6,0.0,27.1,98.485,1.239
SAI,Ferrari,1,67,278.3333333333333,26.666666666666668,66.66666666666667,9705.333333333334,0.0,27.1,100.17199999999998,0.76
RIC,AlphaTauri,1,66,302.5,100.0,0.0,10656.5,0.0,27.1,100.391,0.6000000000000001
GAS,Alpine,1,69,162.83333333333334,3.3333333333333335,33.333333333333336,9375.333333333334,0.0,27.1,96.95300000000002,1.399
RUS,Mercedes,1,70,146.2,56.8,0.0,9252.6,0.0,27.1,95.235,1.239
STR,Aston Martin,1,68,187.8,7.6,100.0,9862.6,1.0,27.1,99.078,1.079
VER,Red Bull Racing,1,72,208.25,100.0,0.0,10880.75,0.0,27.1,92.594,0.919
ALB,Williams,1,66,315.3333333333333,66.66666666666667,33.333333333333336,11446.0,1.0,27.1,101.0,0.68
NOR,McLaren,1,71,165.2,79.6,0.0,10269.4,0.0,27.1,94.844,1.079
LEC,Ferrari,1,72,201.0,94.0,0.0,10961.4,0.0,27.1,93.485,1.079
SAR,Williams,1,66,307.3333333333333,50.666666666666664,66.66666666666667,11374.666666666666,1.0,27.1,102.485,0.68
BOT,Alfa Romeo,1,67,280.6666666666667,0.0,100.0,9962.666666666666,0.0,27.1,100.75,0.68
MAG,Haas F1 Team,1,66,298.3333333333333,51.333333333333336,100.0,10512.0,0.0,27.1,101.985,0.68
HAM,Mercedes,1,69,167.2,1.6,100.0,9736.2,0.0,27.1,97.672,1.079
ZHO,Alfa Romeo,1,67,289.0,8.666666666666666,100.0,10186.0,0.0,27.1,101.29699999999998,0.639
HUL,Haas F1 Team,1,68,170.4,0.0,100.0,9382.2,0.0,27.1,99.828,1.2389999999999999
RIC,AlphaTauri,1,67,286.0,33.333333333333336,66.66666666666667,10316.0,0.0,27.1,100.391,0.639
PIA,McLaren,1,72,184.5,95.75,0.0,11133.5,0.0,27.1,94.328,1.079
SAI,Ferrari,1,68,225.66666666666666,0.0,100.0,9368.666666666666,0.0,27.1,100.17199999999998,0.639
OCO,Alpine,1,69,155.6,22.4,60.0,9087.8,0.0,27.1,98.844,1.279
MAG,Haas F1 Team,1,67,252.33333333333334,0.0,100.0,9179.0,0.0,27.1,101.985,0.839
ALB,Williams,1,67,246.33333333333334,0.0,100.0,9934.0,1.0,27.1,101.0,0.839
ALO,Aston Martin,1,70,150.6,40.2,0.0,9371.6,0.0,27.1,96.516,1.2389999999999999
SAR,Williams,1,67,249.66666666666666,0.0,100.0,10085.0,1.0,27.1,102.485,0.839
BOT,Alfa Romeo,1,68,223.66666666666666,0.0,100.0,8823.666666666666,0.0,27.1,100.75,0.839
RIC,AlphaTauri,1,68,208.75,0.0,100.0,10253.5,0.0,27.1,100.391,1.0
RUS,Mercedes,1,71,163.0,68.0,0.0,10331.25,0.0,27.1,95.235,1.0
VER,Red Bull Racing,1,73,225.33333333333334,100.0,0.0,11211.0,0.0,27.1,92.594,0.8
PER,Red Bull Racing,1,69,149.0,18.5,25.0,8896.5,0.0,27.1,98.485,1.0
ZHO,Alfa Romeo,1,68,232.0,0.0,100.0,9326.666666666666,0.0,27.1,101.29699999999998,0.8
GAS,Alpine,1,70,152.25,51.75,0.0,9140.0,0.0,27.1,96.953,1.1600000000000001
TSU,AlphaTauri,1,70,151.75,72.25,0.0,9347.75,0.0,27.1,96.203,1.1600000000000001
SAI,Ferrari,1,69,165.8,0.0,80.0,10166.8,0.0,27.1,100.172,1.44
LEC,Ferrari,1,73,222.33333333333334,99.0,0.0,11463.333333333334,0.0,27.1,93.485,0.8400000000000001
HAM,Mercedes,1,70,147.6,36.0,0.0,9232.0,0.0,27.1,97.672,1.44
NOR,McLaren,1,72,190.25,93.25,0.0,11433.75,0.0,27.1,94.844,1.1600000000000001
STR,Aston Martin,1,69,158.5,10.25,75.0,9258.75,1.0,27.1,99.078,1.1600000000000001
BOT,Alfa Romeo,1,69,160.6,0.0,100.0,9281.2,0.0,27.1,100.75,1.24
MAG,Haas F1 Team,1,68,189.75,0.0,100.0,9035.0,0.0,27.1,101.985,1.0
HUL,Haas F1 Team,1,69,140.0,21.4,0.0,8797.8,0.0,27.1,99.828,1.24
SAR,Williams,1,68,180.75,0.0,100.0,10053.25,1.0,27.1,102.485,1.0
ALB,Williams,1,68,181.0,0.0,100.0,9822.0,1.0,27.1,101.0,1.0
PIA,McLaren,1,73,208.0,99.0,0.0,11165.666666666666,0.0,27.1,94.32800000000002,0.72
OCO,Alpine,1,70,149.2,33.8,0.0,8827.4,0.0,27.1,98.844,1.24
ZHO,Alfa Romeo,1,69,168.0,1.0,100.0,9885.4,0.0,27.1,101.297,1.24
VER,Red Bull Racing,1,74,240.33333333333334,100.0,0.0,10780.333333333334,0.0,27.1,92.594,0.8
RUS,Mercedes,1,72,187.5,96.0,0.0,11466.75,0.0,27.1,95.235,1.04
PER,Red Bull Racing,1,70,155.4,59.8,0.0,9526.6,0.0,27.1,98.485,1.48
LEC,Ferrari,1,74,239.33333333333334,99.0,0.0,11068.666666666666,0.0,27.1,93.485,0.8400000000000001
RIC,AlphaTauri,1,69,156.0,0.25,50.0,9152.5,0.0,27.1,100.391,1.04
ALO,Aston Martin,1,71,165.0,74.5,0.0,10471.0,0.0,27.1,96.516,1.04
NOR,McLaren,1,73,212.33333333333334,99.0,0.0,11387.0,0.0,27.1,94.844,0.72
PIA,McLaren,1,74,229.33333333333334,99.0,0.0,10874.0,0.0,27.1,94.32800000000002,0.72
GAS,Alpine,1,71,164.0,72.25,0.0,9910.5,0.0,27.1,96.953,1.1600000000000001
STR,Aston Martin,1,70,142.2,38.4,0.0,8967.6,1.0,27.1,99.078,1.36
TSU,AlphaTauri,1,71,172.66666666666666,89.0,0.0,10680.333333333334,0.0,27.1,96.20300000000002,0.72
ALB,Williams,1,69,142.83333333333334,4.166666666666667,16.666666666666668,8872.833333333334,1.0,27.1,101.0,1.44
MAG,Haas F1 Team,1,69,158.6,0.0,100.0,9655.2,0.0,27.1,101.985,1.24
HAM,Mercedes,1,71,155.2,66.0,0.0,9912.2,0.0,27.1,97.672,1.24
SAI,Ferrari,1,70,152.2,0.0,0.0,9335.6,0.0,27.1,100.172,1.24
VER,Red Bull Racing,1,75,249.5,100.0,0.0,11224.0,0.0,27.1,92.594,0.44
SAR,Williams,1,69,142.4,15.4,40.0,8907.2,1.0,27.1,102.48499999999999,1.24
BOT,Alfa Romeo,1,70,145.0,48.0,0.0,9269.0,0.0,27.1,100.75,1.36
LEC,Ferrari,1,75,252.0,99.0,0.0,11602.0,0.0,27.1,93.485,0.64
HUL,Haas F1 Team,1,70,141.66666666666666,37.166666666666664,0.0,8988.0,0.0,27.1,99.82800000000002,1.36
NOR,McLaren,1,74,232.66666666666666,99.0,0.0,10671.333333333334,0.0,27.1,94.844,0.8
OCO,Alpine,1,71,151.4,63.0,0.0,9061.6,0.0,27.1,98.844,1.1600000000000001
VER,Red Bull Racing,1,76,261.75,100.0,0.0,11400.75,0.0,27.1,92.594,1.0
ALO,Aston Martin,1,72,188.75,94.5,0.0,10959.5,0.0,27.1,96.516,1.0
RIC,AlphaTauri,1,70,150.33333333333334,72.5,0.0,9310.5,0.0,27.1,100.391,1.4
ZHO,Alfa Romeo,1,70,144.2,39.2,0.0,10345.4,0.0,27.1,101.297,1.1600000000000001
PIA,McLaren,1,75,248.0,99.0,0.0,11290.25,0.0,27.1,94.328,1.0
RUS,Mercedes,1,73,215.0,100.0,0.0,11410.25,0.0,27.1,95.235,1.0
TSU,AlphaTauri,1,72,201.6,100.0,0.0,11144.2,0.0,27.1,96.203,1.1600000000000001
GAS,Alpine,1,72,182.0,81.4,0.0,10986.8,0.0,27.1,96.953,0.96
PER,Red Bull Racing,1,71,172.0,70.0,0.0,10504.8,0.0,27.1,98.485,0.96
LEC,Ferrari,1,76,261.25,99.0,0.0,11241.25,0.0,27.1,93.485,0.72
STR,Aston Martin,1,71,161.0,83.0,0.0,10365.4,1.0,27.1,99.078,0.92
MAG,Haas F1 Team,1,70,149.16666666666666,26.666666666666668,50.0,9256.0,0.0,27.1,101.985,1.32
HAM,Mercedes,1,72,181.8,95.0,0.0,11288.8,0.0,27.1,97.672,1.08
SAI,Ferrari,1,71,150.2,63.0,0.0,9589.8,0.0,27.1,100.172,1.08
NOR,McLaren,1,75,246.75,99.0,0.0,11257.5,0.0,27.1,94.844,0.76
SAR,Williams,1,70,142.83333333333334,38.833333333333336,0.0,8946.666666666666,1.0,27.1,102.485,1.32
ALO,Aston Martin,1,73,208.0,99.75,0.0,11116.75,0.0,27.1,96.516,0.88
VER,Red Bull Racing,1,77,265.0,100.0,0.0,10483.666666666666,0.0,27.1,92.594,0.56
ALB,Williams,1,70,145.0,47.4,0.0,9218.4,1.0,27.1,101.0,1.12
PIA,McLaren,1,76,256.3333333333333,99.0,0.0,10852.333333333334,0.0,27.1,94.32800000000002,0.56
RUS,Mercedes,1,74,231.66666666666666,100.0,0.0,11002.333333333334,0.0,27.1,95.235,0.56
LEC,Ferrari,1,77,266.6666666666667,99.0,0.0,10756.0,0.0,27.1,93.485,0.72
TSU,AlphaTauri,1,73,221.75,100.0,0.0,11413.5,0.0,27.1,96.203,0.96
ZHO,Alfa Romeo,1,71,152.6,59.4,0.0,9793.6,0.0,27.1,101.297,1.28
BOT,Alfa Romeo,1,71,159.25,61.5,50.0,10129.0,0.0,27.1,100.75,0.96
OCO,Alpine,1,72,172.0,85.75,0.0,10516.75,0.0,27.1,98.844,0.96
HUL,Haas F1 Team,1,71,156.25,63.0,0.0,9964.5,0.0,27.1,99.828,0.96
PER,Red Bull Racing,1,72,191.75,96.25,0.0,11182.75,0.0,27.1,98.485,1.04
RIC,AlphaTauri,1,71,167.6,61.6,0.0,10032.2,0.0,27.1,100.391,1.201
GAS,Alpine,1,73,205.75,97.75,0.0,10572.75,0.0,27.1,96.953,1.04
NOR,McLaren,1,76,255.66666666666666,99.0,0.0,11651.0,0.0,27.1,94.844,0.88
VER,Red Bull Racing,1,78,266.5,100.0,0.0,10599.0,0.0,27.1,92.594,0.56
STR,Aston Martin,1,72,184.75,85.0,0.0,11440.5,1.0,27.1,99.078,1.041
RUS,Mercedes,1,75,246.66666666666666,100.0,0.0,11529.666666666666,0.0,27.1,95.235,0.88
PIA,McLaren,1,77,261.0,99.0,0.0,10464.0,0.0,27.1,94.32800000000002,0.88
LEC,Ferrari,1,78,266.6666666666667,51.0,0.0,10551.0,0.0,27.1,93.485,0.721
SAI,Ferrari,1,72,169.5,68.25,0.0,10908.5,0.0,27.1,100.172,1.081
HAM,Mercedes,1,73,209.33333333333334,100.0,0.0,11469.0,0.0,27.1,97.67199999999998,0.721
ALO,Aston Martin,1,74,227.66666666666666,99.66666666666667,0.0,10827.666666666666,0.0,27.1,96.516,0.721
TSU,AlphaTauri,1,74,236.0,100.0,0.0,11099.5,0.0,27.1,96.203,0.481
OCO,Alpine,1,73,199.25,92.5,0.0,10634.5,0.0,27.1,98.844,1.201
VER,Red Bull Racing,1,79,256.0,0.0,100.0,10049.333333333334,0.0,27.1,92.594,0.841
SAR,Williams,1,71,147.6,51.0,0.0,9301.0,1.0,27.1,102.48499999999999,1.4409999999999998
HUL,Haas F1 Team,1,72,185.0,91.5,0.0,11494.25,0.0,27.1,99.828,1.201
MAG,Haas F1 Team,1,71,164.25,69.0,0.0,10439.5,0.0,27.1,101.985,1.201
BOT,Alfa Romeo,1,72,162.75,57.5,25.0,10257.0,0.0,27.1,100.75,1.201
ALB,Williams,1,71,163.75,51.0,0.0,10278.0,1.0,27.1,101.0,1.201
GAS,Alpine,1,74,226.0,100.0,0.0,11437.5,0.0,27.1,96.953,0.521
RUS,Mercedes,1,76,256.5,100.0,0.0,10684.0,0.0,27.1,95.235,0.521
PIA,McLaren,1,78,265.0,99.0,0.0,10593.5,0.0,27.1,94.328,0.521
ZHO,Alfa Romeo,1,72,172.5,73.5,0.0,11069.75,0.0,27.1,101.297,1.121
NOR,McLaren,1,77,259.0,99.0,0.0,11835.0,0.0,27.1,94.844,0.521
PER,Red Bull Racing,1,73,219.33333333333334,100.0,0.0,11283.0,0.0,27.1,98.485,0.881
RIC,AlphaTauri,1,72,174.66666666666666,66.33333333333333,0.0,10594.0,0.0,27.1,100.391,0.96
LEC,Ferrari,1,79,243.5,6.0,100.0,9614.0,0.0,27.1,93.485,0.72
HAM,Mercedes,1,74,227.66666666666666,100.0,0.0,10901.666666666666,0.0,27.1,97.67199999999998,0.96
STR,Aston Martin,1,73,209.33333333333334,99.0,0.0,11572.666666666666,1.0,27.1,99.07800000000002,0.96
ALO,Aston Martin,1,75,240.0,99.33333333333333,0.0,11337.666666666666,0.0,27.1,96.516,0.96
TSU,AlphaTauri,1,75,252.0,100.0,0.0,11288.666666666666,0.0,27.1,96.20300000000002,0.96
SAI,Ferrari,1,73,187.5,82.0,0.0,10176.75,0.0,27.1,100.172,1.04
PIA,McLaren,1,79,259.0,0.0,33.333333333333336,10119.666666666666,0.0,27.1,94.32800000000002,0.8
GAS,Alpine,1,75,243.5,100.0,0.0,10621.25,0.0,27.1,96.953,1.04
RUS,Mercedes,1,77,265.3333333333333,100.0,0.0,11018.333333333334,0.0,27.1,95.235,0.8
VER,Red Bull Racing,1,80,216.5,0.0,100.0,9779.5,0.0,27.1,92.594,1.04
NOR,McLaren,1,78,260.6666666666667,32.0,0.0,11688.0,0.0,27.1,94.844,0.8
ALB,Williams,1,72,173.75,64.5,0.0,11081.75,1.0,27.1,101.0,1.0
LEC,Ferrari,1,80,205.5,0.5,100.0,9792.25,0.0,27.1,93.485,1.0
OCO,Alpine,1,74,224.0,100.0,0.0,11440.666666666666,0.0,27.1,98.844,0.6799999999999999
MAG,Haas F1 Team,1,72,180.25,69.5,0.0,10682.25,0.0,27.1,101.985,1.0
BOT,Alfa Romeo,1,73,178.75,72.75,0.0,10760.25,0.0,27.1,100.75,1.0
HUL,Haas F1 Team,1,73,211.0,100.0,0.0,11354.666666666666,0.0,27.1,99.82800000000002,0.6799999999999999
PER,Red Bull Racing,1,74,240.0,100.0,0.0,10885.333333333334,0.0,27.1,98.485,0.6799999999999999
RIC,AlphaTauri,1,73,189.25,89.25,0.0,11616.25,0.0,27.1,100.391,1.0
ZHO,Alfa Romeo,1,73,192.5,88.25,0.0,10707.25,0.0,27.1,101.297,1.0
HAM,Mercedes,1,75,242.66666666666666,100.0,0.0,11414.666666666666,0.0,27.1,97.67199999999998,0.76
STR,Aston Martin,1,74,226.75,99.0,0.0,10870.5,1.0,27.1,99.078,1.0
TSU,AlphaTauri,1,76,260.6666666666667,100.0,0.0,11251.666666666666,0.0,27.1,96.20300000000002,0.76
SAR,Williams,1,72,166.25,64.5,0.0,10543.25,1.0,27.1,102.485,1.0
ALO,Aston Martin,1,76,248.0,99.33333333333333,0.0,11211.0,0.0,27.1,96.516,0.76
PIA,McLaren,1,80,229.66666666666666,0.0,100.0,9689.0,0.0,27.1,94.32800000000002,0.8
NOR,McLaren,1,79,244.66666666666666,0.0,0.0,12036.666666666666,0.0,27.1,94.844,0.8
RUS,Mercedes,1,78,265.3333333333333,59.333333333333336,0.0,10829.666666666666,0.0,27.1,95.235,0.8
SAI,Ferrari,1,74,208.66666666666666,99.0,0.0,11202.0,0.0,27.1,100.17199999999998,0.759
VER,Red Bull Racing,1,81,141.2,0.0,100.0,9173.0,0.0,27.1,92.594,1.279
GAS,Alpine,1,76,254.0,100.0,0.0,11014.0,0.0,27.1,96.953,0.56
HUL,Haas F1 Team,1,74,227.33333333333334,100.0,0.0,11375.666666666666,0.0,27.1,99.82800000000002,0.759
OCO,Alpine,1,75,242.0,100.0,0.0,10476.666666666666,0.0,27.1,98.844,0.759
PER,Red Bull Racing,1,75,254.66666666666666,100.0,0.0,11371.0,0.0,27.1,98.485,0.759
LEC,Ferrari,1,81,139.2,0.2,100.0,9402.4,0.0,27.0,93.485,1.279
MAG,Haas F1 Team,1,73,201.0,92.5,0.0,10858.75,0.0,27.0,101.985,0.959
BOT,Alfa Romeo,1,74,205.0,100.0,0.0,11004.75,0.0,27.0,100.75,0.959
HAM,Mercedes,1,76,251.33333333333334,100.0,0.0,10803.666666666666,0.0,27.0,97.67199999999998,0.7989999999999999
ALB,Williams,1,73,200.25,99.5,0.0,11326.0,1.0,27.0,101.0,0.959
TSU,AlphaTauri,1,77,264.5,100.0,0.0,10480.5,0.0,27.0,96.203,0.439
ALO,Aston Martin,1,77,251.5,100.0,0.0,10441.0,0.0,27.0,96.516,0.439
RUS,Mercedes,1,79,251.0,8.333333333333334,0.0,10231.333333333334,0.0,27.0,95.235,0.719
STR,Aston Martin,1,75,245.33333333333334,99.0,0.0,11601.0,1.0,27.0,99.07800000000002,0.719
NOR,McLaren,1,80,219.33333333333334,0.0,66.66666666666667,11503.0,0.0,27.0,94.844,0.719
