Year,Event,Session,Driver,Team,LapNumber,micro_sector,Speed,Throttle,TyreLife,AirTemp,LapTimeSeconds,TimeSeconds
2023,Abu Dhabi,R,PIA,McLaren,45,47,245.17037925470083,95.88197193846153,9.0,27.7,88.149,79.273538461
2023,Abu Dhabi,R,PIA,McLaren,45,48,255.63000007111114,85.56833315555556,9.0,27.7,88.149,80.6392
2023,Abu Dhabi,R,PIA,McLaren,45,49,214.23997953015873,27.34821691428571,9.0,27.7,88.149,82.273
2023,Abu Dhabi,R,PIA,McLaren,45,50,127.41677208786653,23.496415853160173,9.0,27.7,88.149,84.448636363
2023,Abu Dhabi,R,PIA,McLaren,45,51,179.6412309232323,94.57663638095238,9.0,27.7,88.149,86.8965
2023,Abu Dhabi,R,PIA,McLaren,45,52,223.4045474909091,99.0,9.0,27.7,88.149,88.149
2023,Abu Dhabi,R,PIA,McLaren,46,0,236.62521668432902,99.0,10.0,27.7,88.806,0.5244
2023,Abu Dhabi,R,PIA,McLaren,46,1,267.3822919111111,99.0,10.0,27.7,88.806,2.12425
2023,Abu Dhabi,R,PIA,McLaren,46,2,280.8038928362537,81.0562544,10.0,27.7,88.806,3.402888888
2023,Abu Dhabi,R,PIA,McLaren,46,3,183.242984311634,0.7801465830065359,10.0,27.7,88.806,5.138647058
2023,Abu Dhabi,R,PIA,McLaren,46,4,171.3640339948052,79.77664095122655,10.0,27.7,88.806,7.131214285
2023,Abu Dhabi,R,PIA,McLaren,46,5,225.77448807515842,99.0,10.0,27.7,88.806,9.018181818
2023,Abu Dhabi,R,PIA,McLaren,46,6,251.31556683356695,99.0,10.0,27.7,88.806,10.5419
2023,Abu Dhabi,R,PIA,McLaren,46,7,267.3473451565714,99.500499968,10.0,27.7,88.806,11.888
2023,Abu Dhabi,R,PIA,McLaren,46,8,274.5958049950476,99.59435706209524,10.0,27.7,88.806,13.148
2023,Abu Dhabi,R,PIA,McLaren,46,9,278.93387954745356,99.354,10.0,27.7,88.806,14.5621
2023,Abu Dhabi,R,PIA,McLaren,46,10,288.2129170133333,99.0,10.0,27.7,88.806,15.763222222
2023,Abu Dhabi,R,PIA,McLaren,46,11,293.28611117037036,99.0,10.0,27.7,88.806,16.945
2023,Abu Dhabi,R,PIA,McLaren,46,12,292.4507138742857,65.49214034285714,10.0,27.7,88.806,18.2798
2023,Abu Dhabi,R,PIA,McLaren,46,13,174.41544034666666,0.0,10.0,27.7,88.806,19.864
2023,Abu Dhabi,R,PIA,McLaren,46,14,108.47143943518479,28.75350364704014,10.0,27.7,88.806,22.552653846
2023,Abu Dhabi,R,PIA,McLaren,46,15,184.06400364444443,98.21041653333333,10.0,27.7,88.806,25.271375
2023,Abu Dhabi,R,PIA,McLaren,46,16,239.99128795844155,99.0,10.0,27.7,88.806,27.001545454
2023,Abu Dhabi,R,PIA,McLaren,46,17,264.66107810281505,98.78,10.0,27.7,88.806,28.2643
2023,Abu Dhabi,R,PIA,McLaren,46,18,283.65476215873014,99.0,10.0,27.7,88.806,29.654222222
2023,Abu Dhabi,R,PIA,McLaren,46,19,295.0026863205362,98.74612195528744,10.0,27.7,88.806,30.90375
2023,Abu Dhabi,R,PIA,McLaren,46,20,303.7809105402469,99.0,10.0,27.7,88.806,32.091666666
2023,Abu Dhabi,R,PIA,McLaren,46,21,308.71762289168254,99.0,10.0,27.7,88.806,33.2919
2023,Abu Dhabi,R,PIA,McLaren,46,22,312.5057407288889,99.0,10.0,27.7,88.806,34.440888888
2023,Abu Dhabi,R,PIA,McLaren,46,23,311.9387445056277,99.0,10.0,27.7,88.806,35.424666666
2023,Abu Dhabi,R,PIA,McLaren,46,24,304.68911249931386,35.56666666666666,10.0,27.7,88.806,36.9338
2023,Abu Dhabi,R,PIA,McLaren,46,25,175.71648822588236,0.0,10.0,27.7,88.806,38.431470588
2023,Abu Dhabi,R,PIA,McLaren,46,26,79.74666615499117,17.07910074850088,10.0,27.7,88.806,41.655305555
2023,Abu Dhabi,R,PIA,McLaren,46,27,138.28395565634085,77.17613935157894,10.0,27.7,88.806,45.074789473
2023,Abu Dhabi,R,PIA,McLaren,46,28,216.97149526639456,99.0,10.0,27.7,88.806,47.185428571
2023,Abu Dhabi,R,PIA,McLaren,46,29,254.13431091795175,99.0,10.0,27.7,88.806,48.703555555
2023,Abu Dhabi,R,PIA,McLaren,46,30,274.71796665583554,99.0,10.0,27.7,88.806,50.06
2023,Abu Dhabi,R,PIA,McLaren,46,31,289.80037876363633,99.0,10.0,27.7,88.806,51.402727272
2023,Abu Dhabi,R,PIA,McLaren,46,32,299.05341639466667,99.0,10.0,27.7,88.806,52.6619
2023,Abu Dhabi,R,PIA,McLaren,46,33,304.0545355474286,99.0,10.0,27.7,88.806,53.8839
2023,Abu Dhabi,R,PIA,McLaren,46,34,303.2274306666667,99.0,10.0,27.7,88.806,54.967
2023,Abu Dhabi,R,PIA,McLaren,46,35,261.69887984,29.77567462787879,10.0,27.7,88.806,56.230636363
2023,Abu Dhabi,R,PIA,McLaren,46,36,176.37767578608322,7.6423032249486464,10.0,27.7,88.806,57.952647058
2023,Abu Dhabi,R,PIA,McLaren,46,37,174.9450516855873,72.62205340190476,10.0,27.7,88.806,60.1444
2023,Abu Dhabi,R,PIA,McLaren,46,38,217.53292822059998,95.44821478095237,10.0,27.7,88.806,61.96775
2023,Abu Dhabi,R,PIA,McLaren,46,39,249.6051212693711,99.0,10.0,27.7,88.806,63.4481
2023,Abu Dhabi,R,PIA,McLaren,46,40,268.13041688,98.94687506666666,10.0,27.7,88.806,64.798916666
2023,Abu Dhabi,R,PIA,McLaren,46,41,270.39696921212123,52.58068538181818,10.0,27.7,88.806,66.221
2023,Abu Dhabi,R,PIA,McLaren,46,42,174.36760433015874,0.0,10.0,27.7,88.806,67.8865
2023,Abu Dhabi,R,PIA,McLaren,46,43,112.03963065740973,28.555673074562574,10.0,27.7,88.806,70.638538461
2023,Abu Dhabi,R,PIA,McLaren,46,44,133.05531997356422,30.757016916261676,10.0,27.7,88.806,73.6012
2023,Abu Dhabi,R,PIA,McLaren,46,45,148.70375584733043,56.23293037468742,10.0,27.7,88.806,76.427666666
2023,Abu Dhabi,R,PIA,McLaren,46,46,203.21662349252526,98.99933329066667,10.0,27.7,88.806,78.405933333
2023,Abu Dhabi,R,PIA,McLaren,46,47,245.87305234285714,93.82104847099568,10.0,27.7,88.806,79.990181818
2023,Abu Dhabi,R,PIA,McLaren,46,48,252.4017565257094,82.62527925656565,10.0,27.7,88.806,81.377
2023,Abu Dhabi,R,PIA,McLaren,46,49,216.18400027733333,29.667002112,10.0,27.7,88.806,82.9514
2023,Abu Dhabi,R,PIA,McLaren,46,50,128.20327369117453,24.960001406942148,10.0,27.7,88.806,85.206727272
2023,Abu Dhabi,R,PIA,McLaren,46,51,186.2886508631018,96.3051480385674,10.0,27.7,88.806,87.717133333
2023,Abu Dhabi,R,PIA,McLaren,46,52,221.9766666666667,99.0,10.0,27.7,88.806,88.758
2023,Abu Dhabi,R,PIA,McLaren,47,0,242.54197054060606,99.0,11.0,27.7,89.266,0.778545454
2023,Abu Dhabi,R,PIA,McLaren,47,1,267.1498861390317,99.0,11.0,27.7,89.266,2.1021
2023,Abu Dhabi,R,PIA,McLaren,47,2,278.25878816323234,87.24015473131313,11.0,27.7,89.266,3.367818181
2023,Abu Dhabi,R,PIA,McLaren,47,3,183.94920905203085,0.8409721777777778,11.0,27.7,89.266,5.1056875
2023,Abu Dhabi,R,PIA,McLaren,47,4,170.86845646360752,79.19934765529581,11.0,27.7,89.266,7.254
2023,Abu Dhabi,R,PIA,McLaren,47,5,225.26406382842035,99.0,11.0,27.7,89.266,9.089307692
2023,Abu Dhabi,R,PIA,McLaren,47,6,248.88000035555555,99.0,11.0,27.7,89.266,10.514
2023,Abu Dhabi,R,PIA,McLaren,47,7,264.07116266536156,98.80642852571428,11.0,27.7,89.266,11.7903
2023,Abu Dhabi,R,PIA,McLaren,47,8,271.93851198476193,90.92848162285715,11.0,27.7,89.266,13.1684
2023,Abu Dhabi,R,PIA,McLaren,47,9,275.11374992000003,93.22361137777777,11.0,27.7,89.266,14.5482
2023,Abu Dhabi,R,PIA,McLaren,47,10,285.22279907294376,99.0,11.0,27.7,89.266,15.8421
2023,Abu Dhabi,R,PIA,McLaren,47,11,293.48984863307356,99.0,11.0,27.7,89.266,17.135090909
2023,Abu Dhabi,R,PIA,McLaren,47,12,298.3414681142857,81.71398745599429,11.0,27.7,89.266,18.350333333
2023,Abu Dhabi,R,PIA,McLaren,47,13,166.63478212373738,0.0,11.0,27.7,89.266,20.065625
2023,Abu Dhabi,R,PIA,McLaren,47,14,108.47203359550721,33.71090250133824,11.0,27.7,89.266,22.886130434
2023,Abu Dhabi,R,PIA,McLaren,47,15,184.8516686351758,97.17885652715505,11.0,27.7,89.266,25.542714285
2023,Abu Dhabi,R,PIA,McLaren,47,16,235.53404947041324,99.0,11.0,27.7,89.266,27.186272727
2023,Abu Dhabi,R,PIA,McLaren,47,17,269.93084535142555,99.0,11.0,27.7,89.266,28.6821
2023,Abu Dhabi,R,PIA,McLaren,47,18,290.8286277285714,99.0,11.0,27.7,89.266,29.997875
2023,Abu Dhabi,R,PIA,McLaren,47,19,303.4109086528601,98.7776763708745,11.0,27.7,89.266,31.076777777
2023,Abu Dhabi,R,PIA,McLaren,47,20,314.26924781387754,98.71428571428571,11.0,27.7,89.266,32.259857142
2023,Abu Dhabi,R,PIA,McLaren,47,21,321.70458325333334,98.60216663466667,11.0,27.7,89.266,33.4562
2023,Abu Dhabi,R,PIA,McLaren,47,22,326.0907923857143,98.5625,11.0,27.7,89.266,34.523125
2023,Abu Dhabi,R,PIA,McLaren,47,23,327.6767251451049,98.57275694193027,11.0,27.7,89.266,35.583666666
2023,Abu Dhabi,R,PIA,McLaren,47,24,306.6718793333333,19.293756533333333,11.0,27.7,89.266,36.723
2023,Abu Dhabi,R,PIA,McLaren,47,25,150.208490909901,0.0,11.0,27.7,89.266,38.624941176
2023,Abu Dhabi,R,PIA,McLaren,47,26,79.96864048960272,19.58071511893324,11.0,27.7,89.266,42.127485714
2023,Abu Dhabi,R,PIA,McLaren,47,27,152.55281330113516,88.16487798315391,11.0,27.7,89.266,45.549368421
2023,Abu Dhabi,R,PIA,McLaren,47,28,222.82251471515153,99.0,11.0,27.7,89.266,47.421583333
2023,Abu Dhabi,R,PIA,McLaren,47,29,259.60177615716543,99.0,11.0,27.7,89.266,48.884545454
2023,Abu Dhabi,R,PIA,McLaren,47,30,282.66639270049063,99.0,11.0,27.7,89.266,50.143666666
2023,Abu Dhabi,R,PIA,McLaren,47,31,299.9500636646037,99.0,11.0,27.7,89.266,51.412777777
2023,Abu Dhabi,R,PIA,McLaren,47,32,316.16785737142857,99.0,11.0,27.7,89.266,53.075
2023,Abu Dhabi,R,PIA,McLaren,47,33,319.89684521142857,99.0,11.0,27.7,89.266,53.8081
2023,Abu Dhabi,R,PIA,McLaren,47,34,320.0909632034632,55.40833333333334,11.0,27.7,89.266,54.988
2023,Abu Dhabi,R,PIA,McLaren,47,35,229.31868142007698,0.0,11.0,27.7,89.266,56.366363636
2023,Abu Dhabi,R,PIA,McLaren,47,36,161.25185497712653,2.8732647555555557,11.0,27.7,89.266,58.10325
2023,Abu Dhabi,R,PIA,McLaren,47,37,166.7384597287619,70.05277901206348,11.0,27.7,89.266,60.409666666
2023,Abu Dhabi,R,PIA,McLaren,47,38,215.06488621313835,97.32147720727272,11.0,27.7,89.266,62.242818181
2023,Abu Dhabi,R,PIA,McLaren,47,39,251.22928350742606,98.80019220472853,11.0,27.7,89.266,63.835090909
2023,Abu Dhabi,R,PIA,McLaren,47,40,268.94632642424244,98.8104546909091,11.0,27.7,89.266,65.168818181
2023,Abu Dhabi,R,PIA,McLaren,47,41,269.3400886628571,54.819285737142856,11.0,27.7,89.266,66.5902
2023,Abu Dhabi,R,PIA,McLaren,47,42,168.93850122810804,0.0,11.0,27.7,89.266,68.237
2023,Abu Dhabi,R,PIA,McLaren,47,43,113.17426252411204,31.404792643184493,11.0,27.7,89.266,70.99384
2023,Abu Dhabi,R,PIA,McLaren,47,44,136.71918993419914,29.01789623030303,11.0,27.7,89.266,73.978227272
2023,Abu Dhabi,R,PIA,McLaren,47,45,143.5299949351159,37.5669702087689,11.0,27.7,89.266,76.507
2023,Abu Dhabi,R,PIA,McLaren,47,46,205.55516772977776,99.0,11.0,27.7,89.266,78.775133333
2023,Abu Dhabi,R,PIA,McLaren,47,47,244.8003032048485,90.9090909090909,11.0,27.7,89.266,80.324727272
2023,Abu Dhabi,R,PIA,McLaren,47,48,248.7719522271605,80.04838002962964,11.0,27.7,89.266,81.610333333
2023,Abu Dhabi,R,PIA,McLaren,47,49,210.16786078397132,29.85535878095238,11.0,27.7,89.266,83.305071428
2023,Abu Dhabi,R,PIA,McLaren,47,50,126.54509254035086,23.914254175438597,11.0,27.7,89.266,85.551578947
2023,Abu Dhabi,R,PIA,McLaren,47,51,180.64627049650792,94.50380952380952,11.0,27.7,89.266,88.060133333
2023,Abu Dhabi,R,PIA,McLaren,47,52,220.82500053333334,99.0,11.0,27.7,89.266,89.181
2023,Abu Dhabi,R,PIA,McLaren,48,0,241.31788083022198,99.0,12.0,27.7,89.061,0.755166666
2023,Abu Dhabi,R,PIA,McLaren,48,1,269.2179884883117,99.0,12.0,27.7,89.061,2.1848
2023,Abu Dhabi,R,PIA,McLaren,48,2,279.58239107301586,88.3841494744268,12.0,27.7,89.061,3.473333333
2023,Abu Dhabi,R,PIA,McLaren,48,3,175.3297220977778,1.9400004266666666,12.0,27.7,89.061,5.182266666
2023,Abu Dhabi,R,PIA,McLaren,48,4,167.5992618518276,77.35370256314503,12.0,27.7,89.061,7.25825
2023,Abu Dhabi,R,PIA,McLaren,48,5,220.9359618742857,98.54826934153847,12.0,27.7,89.061,9.005538461
2023,Abu Dhabi,R,PIA,McLaren,48,6,248.8607642666667,90.7111112,12.0,27.7,89.061,10.731111111
2023,Abu Dhabi,R,PIA,McLaren,48,7,263.2384761213968,96.03535753142857,12.0,27.7,89.061,12.0704
2023,Abu Dhabi,R,PIA,McLaren,48,8,269.6896533426227,97.07225769353359,12.0,27.7,89.061,13.46
2023,Abu Dhabi,R,PIA,McLaren,48,9,277.311320593292,99.407082206708,12.0,27.7,89.061,14.612125
2023,Abu Dhabi,R,PIA,McLaren,48,10,287.4311775009524,99.0,12.0,27.7,89.061,15.906888888
2023,Abu Dhabi,R,PIA,McLaren,48,11,294.0116756676923,99.0,12.0,27.7,89.061,17.2025
2023,Abu Dhabi,R,PIA,McLaren,48,12,292.93835294545454,96.1593768,12.0,27.7,89.061,18.41
2023,Abu Dhabi,R,PIA,McLaren,48,13,166.50830183826577,0.0,12.0,27.7,89.061,20.135294117
2023,Abu Dhabi,R,PIA,McLaren,48,14,107.59949856516994,33.62824669375661,12.0,27.7,89.061,22.91574074
2023,Abu Dhabi,R,PIA,McLaren,48,15,185.45589408,97.77357184,12.0,27.7,89.061,25.523785714
2023,Abu Dhabi,R,PIA,McLaren,48,16,242.66914369592962,99.0,12.0,27.7,89.061,27.352166666
2023,Abu Dhabi,R,PIA,McLaren,48,17,271.44687536000004,99.0,12.0,27.7,89.061,28.6144
2023,Abu Dhabi,R,PIA,McLaren,48,18,290.78271604938277,99.0,12.0,27.7,89.061,29.913111111
2023,Abu Dhabi,R,PIA,McLaren,48,19,305.3265213417989,99.0,12.0,27.7,89.061,31.082222222
2023,Abu Dhabi,R,PIA,McLaren,48,20,316.68968775999997,99.0,12.0,27.7,89.061,32.28975
2023,Abu Dhabi,R,PIA,McLaren,48,21,323.6562904019115,99.0,12.0,27.7,89.061,33.478111111
2023,Abu Dhabi,R,PIA,McLaren,48,22,329.0365883709037,99.0,12.0,27.7,89.061,34.54975
2023,Abu Dhabi,R,PIA,McLaren,48,23,333.0890876444444,99.0,12.0,27.7,89.061,35.611444444
2023,Abu Dhabi,R,PIA,McLaren,48,24,325.6942969422479,71.19610409004329,12.0,27.7,89.061,36.686777777
2023,Abu Dhabi,R,PIA,McLaren,48,25,163.5723686505233,0.08468908708133972,12.0,27.7,89.061,38.400315789
2023,Abu Dhabi,R,PIA,McLaren,48,26,72.55981344533814,21.400098457378924,12.0,27.7,89.061,42.111789473
2023,Abu Dhabi,R,PIA,McLaren,48,27,155.66807850064936,90.35838185454546,12.0,27.7,89.061,45.7075
2023,Abu Dhabi,R,PIA,McLaren,48,28,226.9564857237491,99.0,12.0,27.7,89.061,47.6184
2023,Abu Dhabi,R,PIA,McLaren,48,29,260.2072652155844,99.0,12.0,27.7,89.061,49.195181818
2023,Abu Dhabi,R,PIA,McLaren,48,30,278.21190503619044,99.0,12.0,27.7,89.061,50.5021
2023,Abu Dhabi,R,PIA,McLaren,48,31,289.2571429428572,99.0,12.0,27.7,89.061,51.787125
2023,Abu Dhabi,R,PIA,McLaren,48,32,296.63605896816324,99.0,12.0,27.7,89.061,52.993857142
2023,Abu Dhabi,R,PIA,McLaren,48,33,301.83784081936943,99.0,12.0,27.7,89.061,54.07
2023,Abu Dhabi,R,PIA,McLaren,48,34,305.10475686222225,99.0,12.0,27.7,89.061,55.322416666
2023,Abu Dhabi,R,PIA,McLaren,48,35,242.00595238095238,17.875,12.0,27.7,89.061,56.640333333
2023,Abu Dhabi,R,PIA,McLaren,48,36,159.31705158812323,31.56479036504202,12.0,27.7,89.061,58.697529411
2023,Abu Dhabi,R,PIA,McLaren,48,37,185.50378675809526,83.07977390831746,12.0,27.7,89.061,60.728
2023,Abu Dhabi,R,PIA,McLaren,48,38,224.214917568,93.97325015466666,12.0,27.7,89.061,62.4865
2023,Abu Dhabi,R,PIA,McLaren,48,39,249.32721965714288,99.0,12.0,27.7,89.061,63.964181818
2023,Abu Dhabi,R,PIA,McLaren,48,40,269.42668743999997,99.0,12.0,27.7,89.061,65.3264
2023,Abu Dhabi,R,PIA,McLaren,48,41,266.8035301922078,55.348291781818176,12.0,27.7,89.061,66.595272727
2023,Abu Dhabi,R,PIA,McLaren,48,42,155.04752349652313,0.0,12.0,27.7,89.061,68.581421052
2023,Abu Dhabi,R,PIA,McLaren,48,43,118.65027902973084,29.405358537032438,12.0,27.7,89.061,71.424043478
2023,Abu Dhabi,R,PIA,McLaren,48,44,137.4921811674301,29.977807928547833,12.0,27.7,89.061,74.160619047
2023,Abu Dhabi,R,PIA,McLaren,48,45,148.22724087672515,53.08104248421053,12.0,27.7,89.061,76.670736842
2023,Abu Dhabi,R,PIA,McLaren,48,46,204.29049785333333,98.92317700000001,12.0,27.7,89.061,78.588916666
2023,Abu Dhabi,R,PIA,McLaren,48,47,244.63956035093437,88.59955277726205,12.0,27.7,89.061,80.227153846
2023,Abu Dhabi,R,PIA,McLaren,48,48,251.42415172571427,87.69717852342856,12.0,27.7,89.061,81.8083
2023,Abu Dhabi,R,PIA,McLaren,48,49,192.74925709362637,15.143077612307694,12.0,27.7,89.061,83.477615384
2023,Abu Dhabi,R,PIA,McLaren,48,50,129.38492066649036,37.61261361588245,12.0,27.7,89.061,85.9055
2023,Abu Dhabi,R,PIA,McLaren,48,51,196.64847761545772,98.8,12.0,27.7,89.061,88.204
2023,Abu Dhabi,R,PIA,McLaren,48,52,224.4750016,99.0,12.0,27.7,89.061,89.061
2023,Abu Dhabi,R,PIA,McLaren,49,0,241.1683337295238,99.0,13.0,27.7,89.445,0.701142857
2023,Abu Dhabi,R,PIA,McLaren,49,1,267.03232326464644,99.0,13.0,27.7,89.445,2.155727272
2023,Abu Dhabi,R,PIA,McLaren,49,2,280.7783836666667,91.47004713333334,13.0,27.7,89.445,3.4865
2023,Abu Dhabi,R,PIA,McLaren,49,3,181.0568971213474,3.6469058742857148,13.0,27.7,89.445,5.1816
2023,Abu Dhabi,R,PIA,McLaren,49,4,171.15889327181054,78.36976719938885,13.0,27.7,89.445,7.339
2023,Abu Dhabi,R,PIA,McLaren,49,5,223.53294106725272,97.98990375384616,13.0,27.7,89.445,9.084538461
2023,Abu Dhabi,R,PIA,McLaren,49,6,244.12377671751472,89.08795438545455,13.0,27.7,89.445,10.592454545
2023,Abu Dhabi,R,PIA,McLaren,49,7,261.84894081570604,98.57727268571429,13.0,27.7,89.445,12.090727272
2023,Abu Dhabi,R,PIA,McLaren,49,8,270.21603542626264,97.00032448831168,13.0,27.7,89.445,13.435727272
2023,Abu Dhabi,R,PIA,McLaren,49,9,277.67787710349205,99.16875,13.0,27.7,89.445,14.6933
2023,Abu Dhabi,R,PIA,McLaren,49,10,286.90894362666666,99.0,13.0,27.7,89.445,15.9634
2023,Abu Dhabi,R,PIA,McLaren,49,11,290.590499968,99.0,13.0,27.7,89.445,17.1535
2023,Abu Dhabi,R,PIA,McLaren,49,12,286.66353269334184,81.23675679433796,13.0,27.7,89.445,18.490777777
2023,Abu Dhabi,R,PIA,McLaren,49,13,168.34395694518292,0.0,13.0,27.7,89.445,20.197588235
2023,Abu Dhabi,R,PIA,McLaren,49,14,107.44609162463492,30.331954912,13.0,27.7,89.445,22.94312
2023,Abu Dhabi,R,PIA,McLaren,49,15,185.75127602192146,96.95666571377778,13.0,27.7,89.445,25.6774
2023,Abu Dhabi,R,PIA,McLaren,49,16,234.71694609777776,99.0,13.0,27.7,89.445,27.289666666
2023,Abu Dhabi,R,PIA,McLaren,49,17,264.23743424338625,99.0,13.0,27.7,89.445,28.732222222
2023,Abu Dhabi,R,PIA,McLaren,49,18,281.95833406060603,99.0,13.0,27.7,89.445,30.125
2023,Abu Dhabi,R,PIA,McLaren,49,19,292.8290998176121,98.80681832727272,13.0,27.7,89.445,31.396727272
2023,Abu Dhabi,R,PIA,McLaren,49,20,300.6841397109492,98.74229178666667,13.0,27.7,89.445,32.64125
2023,Abu Dhabi,R,PIA,McLaren,49,21,304.59000004571425,99.0,13.0,27.7,89.445,33.7713
2023,Abu Dhabi,R,PIA,McLaren,49,22,307.10960639576723,99.0,13.0,27.7,89.445,34.872555555
2023,Abu Dhabi,R,PIA,McLaren,49,23,304.4593253079365,99.0,13.0,27.7,89.445,36.124285714
2023,Abu Dhabi,R,PIA,McLaren,49,24,298.5878940223099,58.323203612459885,13.0,27.7,89.445,37.3317
2023,Abu Dhabi,R,PIA,McLaren,49,25,161.65245460968038,0.0,13.0,27.7,89.445,39.123777777
2023,Abu Dhabi,R,PIA,McLaren,49,26,79.06568036439425,15.878948600941014,13.0,27.7,89.445,42.402121212
2023,Abu Dhabi,R,PIA,McLaren,49,27,139.5859600807671,80.8923372102375,13.0,27.7,89.445,45.8091875
2023,Abu Dhabi,R,PIA,McLaren,49,28,217.19565879974604,99.0,13.0,27.7,89.445,47.8786
2023,Abu Dhabi,R,PIA,McLaren,49,29,256.68299906074077,99.0,13.0,27.7,89.445,49.489833333
2023,Abu Dhabi,R,PIA,McLaren,49,30,275.49202759598325,99.0,13.0,27.7,89.445,50.7819
2023,Abu Dhabi,R,PIA,McLaren,49,31,287.2184849488899,99.0,13.0,27.7,89.445,52.013
2023,Abu Dhabi,R,PIA,McLaren,49,32,296.31795546742853,99.0,13.0,27.7,89.445,53.2853
2023,Abu Dhabi,R,PIA,McLaren,49,33,299.47233786666663,99.0,13.0,27.7,89.445,54.419111111
2023,Abu Dhabi,R,PIA,McLaren,49,34,297.67872003809526,99.0,13.0,27.7,89.445,55.6834
2023,Abu Dhabi,R,PIA,McLaren,49,35,233.82053349438726,17.837337683116882,13.0,27.7,89.445,57.134636363
2023,Abu Dhabi,R,PIA,McLaren,49,36,163.5261732175216,17.21093118731994,13.0,27.7,89.445,58.979125
2023,Abu Dhabi,R,PIA,McLaren,49,37,178.7030448961781,69.99489338538034,13.0,27.7,89.445,61.095642857
2023,Abu Dhabi,R,PIA,McLaren,49,38,218.27543833027414,96.74738307878788,13.0,27.7,89.445,62.954272727
2023,Abu Dhabi,R,PIA,McLaren,49,39,249.6318276683031,98.88416682666667,13.0,27.7,89.445,64.41525
2023,Abu Dhabi,R,PIA,McLaren,49,40,268.9321446418492,98.57889958156878,13.0,27.7,89.445,65.8234
2023,Abu Dhabi,R,PIA,McLaren,49,41,270.5275677071515,60.10311792,13.0,27.7,89.445,67.1054
2023,Abu Dhabi,R,PIA,McLaren,49,42,162.39670995670994,0.0,13.0,27.7,89.445,68.995714285
2023,Abu Dhabi,R,PIA,McLaren,49,43,115.23990942682015,27.576567206631225,13.0,27.7,89.445,71.717541666
2023,Abu Dhabi,R,PIA,McLaren,49,44,139.42869172244897,33.08358156190476,13.0,27.7,89.445,74.557523809
2023,Abu Dhabi,R,PIA,McLaren,49,45,149.3020417345922,50.44818516171238,13.0,27.7,89.445,77.038
2023,Abu Dhabi,R,PIA,McLaren,49,46,207.03189703257385,99.0,13.0,27.7,89.445,79.130636363
2023,Abu Dhabi,R,PIA,McLaren,49,47,245.5951140460606,95.77840797090909,13.0,27.7,89.445,80.6715
2023,Abu Dhabi,R,PIA,McLaren,49,48,254.72658274285715,86.58936328888889,13.0,27.7,89.445,82.124
2023,Abu Dhabi,R,PIA,McLaren,49,49,213.2936023112843,30.91687632,13.0,27.7,89.445,83.655166666
2023,Abu Dhabi,R,PIA,McLaren,49,50,128.08393104335903,30.766619258905898,13.0,27.7,89.445,86.044086956
2023,Abu Dhabi,R,PIA,McLaren,49,51,183.51458855444443,96.80329855111111,13.0,27.7,89.445,88.308875
2023,Abu Dhabi,R,PIA,McLaren,49,52,220.78749888,99.0,13.0,27.7,89.445,89.4435
2023,Abu Dhabi,R,PIA,McLaren,50,0,241.77938971355704,98.83738860034941,14.0,27.7,88.761,0.778916666
2023,Abu Dhabi,R,PIA,McLaren,50,1,266.4899986285714,99.0,14.0,27.7,88.761,2.154125
2023,Abu Dhabi,R,PIA,McLaren,50,2,277.22004774372294,87.46760305454546,14.0,27.7,88.761,3.414818181
2023,Abu Dhabi,R,PIA,McLaren,50,3,183.96410732190478,1.2570836876190477,14.0,27.7,88.761,5.164333333
2023,Abu Dhabi,R,PIA,McLaren,50,4,167.65271877037037,78.33256784906662,14.0,27.7,88.761,7.170055555
2023,Abu Dhabi,R,PIA,McLaren,50,5,226.52334957362638,99.0,14.0,27.7,88.761,9.162846153
2023,Abu Dhabi,R,PIA,McLaren,50,6,250.3897925475986,99.0,14.0,27.7,88.761,10.636454545
2023,Abu Dhabi,R,PIA,McLaren,50,7,263.84195815466666,99.155249984,14.0,27.7,88.761,11.9304
2023,Abu Dhabi,R,PIA,McLaren,50,8,271.57247627964983,99.0,14.0,27.7,88.761,13.292818181
2023,Abu Dhabi,R,PIA,McLaren,50,9,277.95821407238094,99.0,14.0,27.7,88.761,14.676916666
2023,Abu Dhabi,R,PIA,McLaren,50,10,286.3172079573333,99.0,14.0,27.7,88.761,15.8988
2023,Abu Dhabi,R,PIA,McLaren,50,11,291.30159762971596,99.0,14.0,27.7,88.761,17.1646
2023,Abu Dhabi,R,PIA,McLaren,50,12,289.9895813333333,83.94088482222223,14.0,27.7,88.761,18.369833333
2023,Abu Dhabi,R,PIA,McLaren,50,13,161.20334707634612,0.08937456000000002,14.0,27.7,88.761,20.2154
2023,Abu Dhabi,R,PIA,McLaren,50,14,110.59324357034177,38.40184114158848,14.0,27.7,88.761,22.88548
2023,Abu Dhabi,R,PIA,McLaren,50,15,188.92352433469387,98.85744053333335,14.0,27.7,88.761,25.469357142
2023,Abu Dhabi,R,PIA,McLaren,50,16,239.37059481140267,98.81782898743376,14.0,27.7,88.761,27.180454545
2023,Abu Dhabi,R,PIA,McLaren,50,17,265.5060051948052,99.0,14.0,27.7,88.761,28.560363636
2023,Abu Dhabi,R,PIA,McLaren,50,18,281.7138680753521,99.0,14.0,27.7,88.761,29.9202
2023,Abu Dhabi,R,PIA,McLaren,50,19,293.3996288954305,99.0,14.0,27.7,88.761,31.069666666
